Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.6264        -169.8680    -172.9899       3.1219   894.5
1.6265        -169.8729    -172.9838       3.1109   891.4
1.6266        -169.8665    -172.9781       3.1116   891.6
1.6267        -169.8706    -172.9727       3.1021   888.9
1.6268        -169.8666    -172.9676       3.1011   888.6
1.6269        -169.8678    -172.9621       3.0943   886.6
1.6270        -169.8706    -172.9569       3.0863   884.3
1.6271        -169.8738    -172.9520       3.0781   882.0
1.6272        -169.8689    -172.9473       3.0785   882.1
1.6273        -169.8675    -172.9428       3.0752   881.2
1.6274        -169.8659    -172.9382       3.0722   880.3
1.6275        -169.8660    -172.9338       3.0677   879.0
1.6276        -169.8654    -172.9297       3.0643   878.0
1.6277        -169.8661    -172.9258       3.0597   876.7
1.6278        -169.8652    -172.9218       3.0565   875.8
1.6279        -169.8638    -172.9180       3.0542   875.1
1.6280        -169.8660    -172.9149       3.0489   873.6
1.6281        -169.8666    -172.9112       3.0446   872.4
1.6282        -169.8651    -172.9080       3.0429   871.9
1.6283        -169.8628    -172.9049       3.0421   871.7
1.6284        -169.8617    -172.9026       3.0409   871.3
1.6285        -169.8598    -172.8993       3.0395   870.9
1.6286        -169.8560    -172.8968       3.0408   871.3
1.6287        -169.8588    -172.8943       3.0355   869.8
1.6288        -169.8591    -172.8921       3.0329   869.0
1.6289        -169.8588    -172.8906       3.0318   868.7
1.6290        -169.8569    -172.8883       3.0314   868.6
1.6291        -169.8554    -172.8866       3.0312   868.5
1.6292        -169.8534    -172.8851       3.0317   868.7
1.6293        -169.8541    -172.8837       3.0296   868.1
1.6294        -169.8511    -172.8830       3.0318   868.7
1.6295        -169.8487    -172.8817       3.0330   869.0
1.6296        -169.8461    -172.8810       3.0349   869.6
1.6297        -169.8462    -172.8805       3.0342   869.4
1.6298        -169.8499    -172.8801       3.0301   868.2
1.6299        -169.8498    -172.8798       3.0300   868.2
1.6300        -169.8530    -172.8797       3.0267   867.2
1.6301        -169.8492    -172.8797       3.0305   868.3
1.6302        -169.8486    -172.8799       3.0313   868.6
1.6303        -169.8506    -172.8801       3.0295   868.0
1.6304        -169.8507    -172.8809       3.0302   868.2
1.6305        -169.8478    -172.8811       3.0332   869.1
1.6306        -169.8465    -172.8820       3.0355   869.8
1.6307        -169.8454    -172.8831       3.0377   870.4
1.6308        -169.8487    -172.8843       3.0356   869.8
1.6309        -169.8461    -172.8855       3.0395   870.9
1.6310        -169.8417    -172.8871       3.0453   872.6
1.6311        -169.8423    -172.8889       3.0466   873.0
1.6312        -169.8483    -172.8908       3.0425   871.8
1.6313        -169.8462    -172.8928       3.0467   873.0
1.6314        -169.8471    -172.8950       3.0479   873.3
1.6315        -169.8388    -172.8972       3.0585   876.4
1.6316        -169.8414    -172.8998       3.0584   876.3
1.6317        -169.8457    -172.9026       3.0570   875.9
1.6318        -169.8501    -172.9055       3.0555   875.5
1.6319        -169.8519    -172.9087       3.0568   875.9
1.6320        -169.8543    -172.9125       3.0582   876.3
1.6321        -169.8534    -172.9155       3.0621   877.4
1.6322        -169.8487    -172.9193       3.0706   879.8
1.6323        -169.8533    -172.9234       3.0701   879.7
1.6324        -169.8563    -172.9275       3.0712   880.0
1.6325        -169.8560    -172.9317       3.0757   881.3
1.6326        -169.8465    -172.9363       3.0898   885.3
1.6327        -169.8510    -172.9412       3.0902   885.4
1.6328        -169.8541    -172.9461       3.0920   886.0
1.6329        -169.8518    -172.9522       3.1005   888.4
1.6330        -169.8500    -172.9574       3.1073   890.4
1.6331        -169.8500    -172.9633       3.1133   892.1
1.6332        -169.8483    -172.9697       3.1213   894.4
1.6333        -169.8523    -172.9764       3.1240   895.1
1.6334        -169.8566    -172.9834       3.1268   895.9
1.6335        -169.8611    -172.9908       3.1297   896.8
1.6336        -169.8539    -172.9988       3.1448   901.1
1.6337        -169.8520    -173.0071       3.1551   904.0
1.6338        -169.8511    -173.0161       3.1650   906.9
1.6339        -169.8469    -173.0255       3.1786   910.8
1.6340        -169.8451    -173.0357       3.1907   914.2
1.6341        -169.8428    -173.0457       3.2029   917.7
1.6342        -169.8450    -173.0567       3.2117   920.3
1.6343        -169.8419    -173.0677       3.2257   924.3
1.6344        -169.8423    -173.0798       3.2375   927.6
1.6345        -169.8309    -173.0919       3.2610   934.4
1.6346        -169.8352    -173.1051       3.2699   936.9
1.6347        -169.8324    -173.1190       3.2866   941.7
1.6348        -169.8356    -173.1327       3.2971   944.7
1.6349        -169.8384    -173.1475       3.3091   948.2
1.6350        -169.8355    -173.1631       3.3275   953.4
1.6351        -169.8369    -173.1795       3.3426   957.8
1.6352        -169.8351    -173.1960       3.3609   963.0
1.6353        -169.8326    -173.2138       3.3812   968.8
1.6354        -169.8328    -173.2321       3.3993   974.0
1.6355        -169.8327    -173.2508       3.4181   979.4
1.6356        -169.8300    -173.2705       3.4405   985.8
1.6357        -169.8276    -173.2909       3.4633   992.4
1.6358        -169.8285    -173.3122       3.4837   998.2
1.6359        -169.8261    -173.3338       3.5077  1005.1
1.6360        -169.8280    -173.3565       3.5285  1011.0
1.6361        -169.8277    -173.3797       3.5520  1017.8
1.6362        -169.8243    -173.4034       3.5790  1025.5
1.6363        -169.8240    -173.4282       3.6042  1032.7
1.6364        -169.8206    -173.4538       3.6332  1041.0
1.6365        -169.8180    -173.4790       3.6610  1049.0
1.6366        -169.8156    -173.5056       3.6901  1057.3
1.6367        -169.8160    -173.5331       3.7170  1065.0
1.6368        -169.8054    -173.5608       3.7554  1076.0
1.6369        -169.8070    -173.5895       3.7824  1083.8
1.6370        -169.8082    -173.6185       3.8103  1091.8
1.6371        -169.8078    -173.6482       3.8404  1100.4
1.6372        -169.8054    -173.6784       3.8730  1109.7
1.6373        -169.8051    -173.7091       3.9040  1118.6
1.6374        -169.7998    -173.7404       3.9406  1129.1
1.6375        -169.7997    -173.7720       3.9723  1138.2
1.6376        -169.7922    -173.8042       4.0120  1149.6
1.6377        -169.7917    -173.8364       4.0447  1158.9
1.6378        -169.7949    -173.8690       4.0742  1167.4
1.6379        -169.7937    -173.9019       4.1082  1177.1
1.6380        -169.7952    -173.9350       4.1398  1186.2
1.6381        -169.7936    -173.9684       4.1749  1196.2
1.6382        -169.7846    -174.0018       4.2172  1208.4
1.6383        -169.7827    -174.0354       4.2527  1218.5
1.6384        -169.7821    -174.0689       4.2868  1228.3
1.6385        -169.7825    -174.1025       4.3200  1237.8
1.6386        -169.7860    -174.1358       4.3498  1246.4
1.6387        -169.7845    -174.1691       4.3846  1256.3
1.6388        -169.7847    -174.2021       4.4174  1265.7
1.6389        -169.7805    -174.2354       4.4549  1276.5
1.6390        -169.7841    -174.2683       4.4842  1284.9
1.6391        -169.7752    -174.2996       4.5244  1296.4
1.6392        -169.7733    -174.3313       4.5580  1306.0
1.6393        -169.7678    -174.3629       4.5951  1316.6
1.6394        -169.7687    -174.3934       4.6247  1325.1
1.6395        -169.7683    -174.4235       4.6552  1333.9
1.6396        -169.7658    -174.4528       4.6870  1343.0
1.6397        -169.7625    -174.4814       4.7189  1352.1
1.6398        -169.7570    -174.5093       4.7522  1361.7
1.6399        -169.7535    -174.5365       4.7830  1370.5
1.6400        -169.7536    -174.5626       4.8090  1377.9
1.6401        -169.7526    -174.5877       4.8351  1385.4
1.6402        -169.7493    -174.6119       4.8626  1393.3
1.6403        -169.7497    -174.6352       4.8855  1399.8
1.6404        -169.7515    -174.6571       4.9056  1405.6
1.6405        -169.7504    -174.6781       4.9277  1411.9
1.6406        -169.7365    -174.6978       4.9613  1421.6
1.6407        -169.7358    -174.7164       4.9806  1427.1
1.6408        -169.7331    -174.7341       5.0010  1432.9
1.6409        -169.7317    -174.7501       5.0184  1437.9
1.6410        -169.7368    -174.7655       5.0287  1440.9
1.6411        -169.7344    -174.7787       5.0443  1445.3
1.6412        -169.7257    -174.7912       5.0655  1451.4
1.6413        -169.7230    -174.8017       5.0787  1455.2
1.6414        -169.7243    -174.8112       5.0869  1457.6
1.6415        -169.7188    -174.8191       5.1003  1461.4
1.6416        -169.7200    -174.8257       5.1057  1462.9
1.6417        -169.7282    -174.8307       5.1024  1462.0
1.6418        -169.7291    -174.8343       5.1052  1462.8
1.6419        -169.7243    -174.8363       5.1120  1464.7
1.6420        -169.7214    -174.8369       5.1155  1465.8
1.6421        -169.7193    -174.8359       5.1166  1466.1
1.6422        -169.7165    -174.8334       5.1169  1466.2
1.6423        -169.7199    -174.8294       5.1095  1464.0
1.6424        -169.7193    -174.8238       5.1045  1462.6
1.6425        -169.7092    -174.8169       5.1077  1463.5
1.6426        -169.7102    -174.8083       5.0981  1460.8
1.6427        -169.7046    -174.7983       5.0937  1459.5
1.6428        -169.7111    -174.7869       5.0758  1454.4
1.6429        -169.7096    -174.7738       5.0643  1451.1
1.6430        -169.7037    -174.7594       5.0557  1448.6
1.6431        -169.7045    -174.7435       5.0390  1443.8
1.6432        -169.7029    -174.7261       5.0233  1439.3
1.6433        -169.7013    -174.7074       5.0061  1434.4
1.6434        -169.7002    -174.6873       4.9871  1429.0
1.6435        -169.7010    -174.6659       4.9649  1422.6
1.6436        -169.6993    -174.6431       4.9438  1416.6
1.6437        -169.6906    -174.6191       4.9284  1412.2
1.6438        -169.6965    -174.5938       4.8973  1403.2
1.6439        -169.6960    -174.5673       4.8713  1395.8
1.6440        -169.6997    -174.5397       4.8400  1386.8
1.6441        -169.6964    -174.5108       4.8144  1379.5
1.6442        -169.6943    -174.4809       4.7866  1371.5
1.6443        -169.6940    -174.4499       4.7559  1362.7
1.6444        -169.6984    -174.4180       4.7196  1352.3
1.6445        -169.6966    -174.3852       4.6887  1343.4
1.6446        -169.7006    -174.3515       4.6509  1332.6
1.6447        -169.6983    -174.3170       4.6187  1323.4
1.6448        -169.6985    -174.2818       4.5833  1313.3
1.6449        -169.6967    -174.2460       4.5493  1303.5
1.6450        -169.6934    -174.2094       4.5160  1294.0
1.6451        -169.6939    -174.1724       4.4785  1283.2
1.6452        -169.6943    -174.1349       4.4406  1272.4
1.6453        -169.6952    -174.0968       4.4016  1261.2
1.6454        -169.6916    -174.0585       4.3669  1251.3
1.6455        -169.6903    -174.0200       4.3298  1240.6
1.6456        -169.6931    -173.9812       4.2881  1228.7
1.6457        -169.6917    -173.9423       4.2506  1217.9
1.6458        -169.6833    -173.9033       4.2200  1209.2
1.6459        -169.6836    -173.8644       4.1808  1197.9
1.6460        -169.6804    -173.8256       4.1452  1187.7
1.6461        -169.6816    -173.7869       4.1053  1176.3
1.6462        -169.6846    -173.7484       4.0638  1164.4
1.6463        -169.6869    -173.7104       4.0234  1152.8
1.6464        -169.6831    -173.6728       3.9897  1143.2
1.6465        -169.6827    -173.6354       3.9527  1132.6
1.6466        -169.6835    -173.5987       3.9152  1121.8
1.6467        -169.6813    -173.5625       3.8812  1112.1
1.6468        -169.6837    -173.5269       3.8432  1101.2
1.6469        -169.6798    -173.4918       3.8120  1092.2
1.6470        -169.6750    -173.4576       3.7826  1083.8
1.6471        -169.6711    -173.4243       3.7532  1075.4
1.6472        -169.6643    -173.3917       3.7275  1068.0
1.6473        -169.6579    -173.3602       3.7024  1060.8
1.6474        -169.6573    -173.3297       3.6724  1052.3
1.6475        -169.6602    -173.3003       3.6401  1043.0
1.6476        -169.6635    -173.2719       3.6084  1033.9
1.6477        -169.6577    -173.2448       3.5871  1027.8
1.6478        -169.6586    -173.2189       3.5603  1020.1
1.6479        -169.6558    -173.1944       3.5386  1013.9
1.6480        -169.6592    -173.1708       3.5116  1006.2
1.6481        -169.6568    -173.1489       3.4922  1000.6
1.6482        -169.6546    -173.1284       3.4737   995.3
1.6483        -169.6596    -173.1092       3.4496   988.4
1.6484        -169.6582    -173.0917       3.4335   983.8
1.6485        -169.6542    -173.0750       3.4208   980.2
1.6486        -169.6497    -173.0603       3.4106   977.2
1.6487        -169.6518    -173.0466       3.3949   972.7
1.6488        -169.6511    -173.0345       3.3834   969.5
1.6489        -169.6529    -173.0241       3.3711   965.9
1.6490        -169.6540    -173.0150       3.3610   963.0
1.6491        -169.6508    -173.0074       3.3565   961.8
1.6492        -169.6518    -173.0011       3.3493   959.7
1.6493        -169.6541    -172.9963       3.3422   957.6
1.6494        -169.6607    -172.9933       3.3326   954.9
1.6495        -169.6606    -172.9908       3.3302   954.2
1.6496        -169.6561    -172.9900       3.3339   955.3
1.6497        -169.6531    -172.9906       3.3375   956.3
1.6498        -169.6490    -172.9926       3.3436   958.1
1.6499        -169.6464    -172.9959       3.3495   959.7
1.6500        -169.6463    -173.0003       3.3540   961.0
1.6501        -169.6426    -173.0060       3.3634   963.7
1.6502        -169.6398    -173.0129       3.3730   966.5
1.6503        -169.6365    -173.0207       3.3842   969.7
1.6504        -169.6400    -173.0298       3.3897   971.3
1.6505        -169.6419    -173.0399       3.3980   973.6
1.6506        -169.6440    -173.0510       3.4069   976.2
1.6507        -169.6488    -173.0630       3.4143   978.3
1.6508        -169.6515    -173.0759       3.4244   981.2
1.6509        -169.6467    -173.0897       3.4430   986.5
1.6510        -169.6490    -173.1042       3.4553   990.0
1.6511        -169.6523    -173.1194       3.4671   993.4
1.6512        -169.6545    -173.1353       3.4808   997.4
1.6513        -169.6533    -173.1521       3.4988  1002.5
1.6514        -169.6522    -173.1691       3.5169  1007.7
1.6515        -169.6525    -173.1868       3.5343  1012.7
1.6516        -169.6480    -173.2050       3.5569  1019.2
1.6517        -169.6474    -173.2236       3.5763  1024.7
1.6518        -169.6410    -173.2427       3.6017  1032.0
1.6519        -169.6416    -173.2617       3.6201  1037.3
1.6520        -169.6408    -173.2812       3.6404  1043.1
1.6521        -169.6402    -173.3009       3.6607  1048.9
1.6522        -169.6349    -173.3208       3.6860  1056.1
1.6523        -169.6356    -173.3407       3.7051  1061.6
1.6524        -169.6339    -173.3603       3.7264  1067.7
1.6525        -169.6327    -173.3802       3.7475  1073.8
1.6526        -169.6305    -173.4001       3.7696  1080.1
1.6527        -169.6236    -173.4199       3.7963  1087.8
1.6528        -169.6250    -173.4398       3.8148  1093.1
1.6529        -169.6267    -173.4591       3.8324  1098.1
1.6530        -169.6216    -173.4787       3.8572  1105.2
1.6531        -169.6228    -173.4981       3.8753  1110.4
1.6532        -169.6175    -173.5172       3.8997  1117.4
1.6533        -169.6172    -173.5359       3.9188  1122.9
1.6534        -169.6155    -173.5546       3.9391  1128.7
1.6535        -169.6168    -173.5729       3.9561  1133.5
1.6536        -169.6204    -173.5908       3.9704  1137.7
1.6537        -169.6134    -173.6084       3.9950  1144.7
1.6538        -169.6103    -173.6259       4.0155  1150.6
1.6539        -169.6148    -173.6427       4.0278  1154.1
1.6540        -169.6175    -173.6592       4.0417  1158.1
1.6541        -169.6181    -173.6756       4.0575  1162.6
1.6542        -169.6183    -173.6915       4.0733  1167.1
1.6543        -169.6198    -173.7071       4.0873  1171.1
1.6544        -169.6185    -173.7219       4.1034  1175.7
1.6545        -169.6169    -173.7369       4.1200  1180.5
1.6546        -169.6084    -173.7510       4.1426  1187.0
1.6547        -169.6076    -173.7651       4.1575  1191.3
1.6548        -169.6014    -173.7784       4.1770  1196.8
1.6549        -169.6007    -173.7917       4.1910  1200.8
1.6550        -169.6028    -173.8044       4.2016  1203.9
1.6551        -169.5967    -173.8162       4.2195  1209.0
1.6552        -169.5970    -173.8289       4.2319  1212.6
1.6553        -169.5990    -173.8395       4.2405  1215.0
1.6554        -169.5953    -173.8507       4.2554  1219.3
1.6555        -169.5940    -173.8609       4.2669  1222.6
1.6556        -169.5947    -173.8716       4.2769  1225.5
1.6557        -169.5960    -173.8807       4.2847  1227.7
1.6558        -169.5965    -173.8906       4.2941  1230.4
1.6559        -169.5978    -173.8987       4.3009  1232.3
1.6560        -169.5955    -173.9078       4.3123  1235.6
1.6561        -169.5926    -173.9149       4.3224  1238.5
1.6562        -169.5924    -173.9233       4.3308  1240.9
1.6563        -169.5852    -173.9293       4.3441  1244.7
1.6564        -169.5841    -173.9361       4.3520  1247.0
1.6565        -169.5819    -173.9422       4.3603  1249.4
1.6566        -169.5810    -173.9480       4.3670  1251.3
1.6567        -169.5798    -173.9536       4.3738  1253.2
1.6568        -169.5766    -173.9589       4.3823  1255.7
1.6569        -169.5789    -173.9635       4.3846  1256.3
1.6570        -169.5809    -173.9677       4.3868  1257.0
1.6571        -169.5842    -173.9718       4.3877  1257.2
1.6572        -169.5825    -173.9755       4.3930  1258.7
1.6573        -169.5827    -173.9785       4.3959  1259.6
1.6574        -169.5810    -173.9816       4.4006  1260.9
1.6575        -169.5811    -173.9843       4.4032  1261.7
1.6576        -169.5773    -173.9868       4.4095  1263.5
1.6577        -169.5767    -173.9883       4.4117  1264.1
1.6578        -169.5857    -173.9899       4.4042  1261.9
1.6579        -169.5789    -173.9908       4.4119  1264.2
1.6580        -169.5803    -173.9920       4.4117  1264.1
1.6581        -169.5757    -173.9926       4.4169  1265.6
1.6582        -169.5776    -173.9927       4.4151  1265.1
1.6583        -169.5752    -173.9925       4.4173  1265.7
1.6584        -169.5769    -173.9924       4.4154  1265.2
1.6585        -169.5741    -173.9913       4.4172  1265.7
1.6586        -169.5650    -173.9904       4.4253  1268.0
1.6587        -169.5605    -173.9889       4.4283  1268.9
1.6588        -169.5621    -173.9871       4.4250  1267.9
1.6589        -169.5659    -173.9856       4.4197  1266.4
1.6590        -169.5625    -173.9826       4.4200  1266.5
1.6591        -169.5599    -173.9803       4.4204  1266.6
1.6592        -169.5620    -173.9771       4.4150  1265.0
1.6593        -169.5662    -173.9736       4.4074  1262.9
1.6594        -169.5668    -173.9701       4.4034  1261.7
1.6595        -169.5711    -173.9660       4.3948  1259.3
1.6596        -169.5707    -173.9619       4.3912  1258.2
1.6597        -169.5740    -173.9578       4.3838  1256.1
1.6598        -169.5793    -173.9529       4.3736  1253.2
1.6599        -169.5784    -173.9480       4.3696  1252.0
1.6600        -169.5762    -173.9424       4.3662  1251.0
1.6601        -169.5754    -173.9372       4.3618  1249.8
1.6602        -169.5702    -173.9316       4.3614  1249.7
1.6603        -169.5759    -173.9253       4.3494  1246.3
1.6604        -169.5761    -173.9185       4.3424  1244.2
1.6605        -169.5738    -173.9120       4.3382  1243.0
1.6606        -169.5790    -173.9047       4.3257  1239.5
1.6607        -169.5794    -173.8979       4.3185  1237.4
1.6608        -169.5808    -173.8906       4.3098  1234.9
1.6609        -169.5806    -173.8824       4.3019  1232.6
1.6610        -169.5793    -173.8753       4.2959  1230.9
1.6611        -169.5760    -173.8665       4.2905  1229.4
1.6612        -169.5696    -173.8594       4.2897  1229.1
1.6613        -169.5667    -173.8499       4.2831  1227.3
1.6614        -169.5650    -173.8412       4.2762  1225.3
1.6615        -169.5667    -173.8330       4.2663  1222.4
1.6616        -169.5631    -173.8238       4.2606  1220.8
1.6617        -169.5609    -173.8153       4.2544  1219.0
1.6618        -169.5539    -173.8061       4.2522  1218.4
1.6619        -169.5601    -173.7967       4.2366  1213.9
1.6620        -169.5552    -173.7872       4.2320  1212.6
1.6621        -169.5616    -173.7780       4.2164  1208.1
1.6622        -169.5588    -173.7682       4.2093  1206.1
1.6623        -169.5533    -173.7594       4.2061  1205.2
1.6624        -169.5494    -173.7492       4.1998  1203.4
1.6625        -169.5459    -173.7394       4.1935  1201.6
1.6626        -169.5498    -173.7301       4.1803  1197.8
1.6627        -169.5523    -173.7197       4.1674  1194.1
1.6628        -169.5532    -173.7109       4.1577  1191.3
1.6629        -169.5546    -173.7008       4.1462  1188.0
1.6630        -169.5533    -173.6902       4.1369  1185.4
1.6631        -169.5532    -173.6809       4.1277  1182.7
1.6632        -169.5475    -173.6704       4.1229  1181.4
1.6633        -169.5453    -173.6617       4.1164  1179.5
1.6634        -169.5430    -173.6516       4.1086  1177.3
1.6635        -169.5388    -173.6410       4.1021  1175.4
1.6636        -169.5351    -173.6325       4.0975  1174.1
1.6637        -169.5328    -173.6215       4.0887  1171.5
1.6638        -169.5344    -173.6118       4.0774  1168.3
1.6639        -169.5293    -173.6021       4.0728  1167.0
1.6640        -169.5251    -173.5926       4.0675  1165.5
1.6641        -169.5237    -173.5828       4.0591  1163.1
1.6642        -169.5224    -173.5733       4.0509  1160.7
1.6643        -169.5161    -173.5637       4.0476  1159.8
1.6644        -169.5146    -173.5541       4.0395  1157.4
1.6645        -169.5140    -173.5445       4.0305  1154.9
1.6646        -169.5065    -173.5352       4.0287  1154.3
1.6647        -169.5100    -173.5257       4.0157  1150.6
1.6648        -169.5136    -173.5164       4.0028  1146.9
1.6649        -169.5090    -173.5070       3.9979  1145.5
1.6650        -169.5114    -173.4978       3.9864  1142.2
1.6651        -169.5066    -173.4887       3.9821  1141.0
1.6652        -169.5098    -173.4794       3.9696  1137.4
1.6653        -169.5066    -173.4703       3.9637  1135.7
1.6654        -169.5063    -173.4609       3.9546  1133.1
1.6655        -169.5027    -173.4521       3.9494  1131.6
1.6656        -169.4996    -173.4435       3.9439  1130.1
1.6657        -169.5001    -173.4342       3.9341  1127.2
1.6658        -169.4995    -173.4252       3.9257  1124.8
1.6659        -169.4973    -173.4170       3.9197  1123.1
1.6660        -169.4954    -173.4079       3.9125  1121.0
1.6661        -169.4937    -173.3990       3.9053  1119.0
1.6662        -169.4946    -173.3900       3.8954  1116.2
1.6663        -169.4946    -173.3812       3.8866  1113.6
1.6664        -169.4968    -173.3724       3.8756  1110.5
1.6665        -169.4943    -173.3636       3.8693  1108.7
1.6666        -169.4904    -173.3547       3.8642  1107.2
1.6667        -169.4908    -173.3459       3.8551  1104.6
1.6668        -169.4948    -173.3370       3.8423  1100.9
1.6669        -169.4907    -173.3285       3.8378  1099.6
1.6670        -169.4905    -173.3193       3.8288  1097.1
1.6671        -169.4898    -173.3108       3.8211  1094.9
1.6672        -169.4933    -173.3014       3.8081  1091.2
1.6673        -169.4914    -173.2927       3.8013  1089.2
1.6674        -169.4906    -173.2836       3.7930  1086.8
1.6675        -169.4987    -173.2747       3.7760  1082.0
1.6676        -169.4963    -173.2657       3.7694  1080.0
1.6677        -169.4936    -173.2563       3.7627  1078.1
1.6678        -169.4886    -173.2469       3.7583  1076.9
1.6679        -169.4872    -173.2379       3.7507  1074.7
1.6680        -169.4851    -173.2287       3.7436  1072.6
1.6681        -169.4827    -173.2192       3.7365  1070.6
1.6682        -169.4798    -173.2102       3.7304  1068.9
1.6683        -169.4729    -173.2007       3.7278  1068.1
1.6684        -169.4704    -173.1910       3.7206  1066.1
1.6685        -169.4623    -173.1821       3.7197  1065.8
1.6686        -169.4556    -173.1722       3.7166  1064.9
1.6687        -169.4491    -173.1626       3.7135  1064.0
1.6688        -169.4533    -173.1535       3.7002  1060.2
1.6689        -169.4514    -173.1437       3.6924  1058.0
1.6690        -169.4500    -173.1341       3.6841  1055.6
1.6691        -169.4455    -173.1249       3.6795  1054.3
1.6692        -169.4492    -173.1153       3.6661  1050.5
1.6693        -169.4555    -173.1066       3.6511  1046.2
1.6694        -169.4548    -173.0970       3.6421  1043.6
1.6695        -169.4574    -173.0882       3.6307  1040.3
1.6696        -169.4577    -173.0794       3.6216  1037.7
1.6697        -169.4583    -173.0740       3.6157  1036.0
1.6698        -169.4514    -173.0621       3.6106  1034.6
1.6699        -169.4540    -173.0542       3.6002  1031.6
1.6700        -169.4550    -173.0457       3.5907  1028.8
1.6701        -169.4595    -173.0380       3.5785  1025.4
1.6702        -169.4560    -173.0310       3.5750  1024.4
1.6703        -169.4558    -173.0232       3.5674  1022.2
1.6704        -169.4525    -173.0164       3.5639  1021.2
1.6705        -169.4515    -173.0101       3.5586  1019.7
1.6706        -169.4520    -173.0037       3.5516  1017.7
1.6707        -169.4528    -172.9979       3.5452  1015.8
1.6708        -169.4511    -172.9924       3.5413  1014.7
1.6709        -169.4521    -172.9875       3.5354  1013.0
1.6710        -169.4547    -172.9834       3.5287  1011.1
1.6711        -169.4550    -172.9792       3.5243  1009.8
1.6712        -169.4527    -172.9763       3.5236  1009.6
1.6713        -169.4525    -172.9732       3.5207  1008.8
1.6714        -169.4542    -172.9709       3.5167  1007.6
1.6715        -169.4514    -172.9691       3.5177  1007.9
1.6716        -169.4557    -172.9683       3.5127  1006.5
1.6717        -169.4556    -172.9679       3.5123  1006.4
1.6718        -169.4596    -172.9682       3.5086  1005.3
1.6719        -169.4563    -172.9696       3.5133  1006.7
1.6720        -169.4589    -172.9710       3.5121  1006.3
1.6721        -169.4613    -172.9736       3.5124  1006.4
1.6722        -169.4551    -172.9762       3.5210  1008.9
1.6723        -169.4562    -172.9804       3.5242  1009.8
1.6724        -169.4560    -172.9846       3.5285  1011.0
1.6725        -169.4595    -172.9899       3.5305  1011.6
1.6726        -169.4580    -172.9966       3.5386  1013.9
1.6727        -169.4556    -173.0031       3.5475  1016.5
1.6728        -169.4579    -173.0113       3.5534  1018.2
1.6729        -169.4563    -173.0195       3.5632  1021.0
1.6730        -169.4538    -173.0288       3.5750  1024.4
1.6731        -169.4529    -173.0389       3.5860  1027.5
1.6732        -169.4502    -173.0497       3.5995  1031.4
1.6733        -169.4518    -173.0616       3.6098  1034.3
1.6734        -169.4497    -173.0737       3.6240  1038.4
1.6735        -169.4507    -173.0868       3.6362  1041.9
1.6736        -169.4504    -173.1008       3.6504  1045.9
1.6737        -169.4502    -173.1153       3.6651  1050.2
1.6738        -169.4485    -173.1304       3.6819  1055.0
1.6739        -169.4486    -173.1467       3.6981  1059.6
1.6740        -169.4469    -173.1635       3.7166  1064.9
1.6741        -169.4474    -173.1808       3.7335  1069.8
1.6742        -169.4423    -173.1990       3.7567  1076.4
1.6743        -169.4412    -173.2175       3.7763  1082.0
1.6744        -169.4411    -173.2364       3.7953  1087.5
1.6745        -169.4369    -173.2566       3.8196  1094.4
1.6746        -169.4323    -173.2760       3.8437  1101.4
1.6747        -169.4349    -173.2969       3.8620  1106.6
1.6748        -169.4291    -173.3178       3.8887  1114.2
1.6749        -169.4262    -173.3391       3.9130  1121.2
1.6750        -169.4266    -173.3607       3.9341  1127.2
1.6751        -169.4265    -173.3824       3.9558  1133.5
1.6752        -169.4304    -173.4046       3.9742  1138.7
1.6753        -169.4336    -173.4269       3.9933  1144.2
1.6754        -169.4250    -173.4492       4.0242  1153.1
1.6755        -169.4170    -173.4719       4.0549  1161.9
1.6756        -169.4192    -173.4948       4.0756  1167.8
1.6757        -169.4174    -173.5176       4.1001  1174.8
1.6758        -169.4200    -173.5403       4.1203  1180.6
1.6759        -169.4148    -173.5628       4.1480  1188.5
1.6760        -169.4104    -173.5855       4.1752  1196.3
1.6761        -169.4092    -173.6082       4.1990  1203.1
1.6762        -169.4127    -173.6314       4.2186  1208.8
1.6763        -169.4058    -173.6524       4.2466  1216.8
1.6764        -169.4048    -173.6746       4.2698  1223.4
1.6765        -169.3992    -173.6960       4.2968  1231.2
1.6766        -169.4080    -173.7170       4.3090  1234.7
1.6767        -169.4003    -173.7379       4.3376  1242.9
1.6768        -169.4011    -173.7585       4.3574  1248.5
1.6769        -169.4041    -173.7786       4.3745  1253.4
1.6770        -169.4026    -173.7985       4.3959  1259.6
1.6771        -169.4047    -173.8180       4.4134  1264.6
1.6772        -169.4021    -173.8367       4.4346  1270.7
1.6773        -169.4031    -173.8553       4.4522  1275.7
1.6774        -169.3987    -173.8733       4.4746  1282.1
1.6775        -169.3928    -173.8905       4.4977  1288.7
1.6776        -169.3948    -173.9078       4.5130  1293.1
1.6777        -169.3953    -173.9235       4.5282  1297.5
1.6778        -169.3967    -173.9395       4.5428  1301.7
1.6779        -169.3961    -173.9547       4.5586  1306.2
1.6780        -169.4001    -173.9694       4.5693  1309.2
1.6781        -169.3979    -173.9833       4.5854  1313.9
1.6782        -169.3930    -173.9967       4.6037  1319.1
1.6783        -169.4018    -174.0094       4.6076  1320.2
1.6784        -169.4018    -174.0215       4.6196  1323.7
