Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.4366        -155.1992    -157.7953       2.5961   836.8
1.4367        -155.2020    -157.7889       2.5869   833.9
1.4368        -155.2049    -157.7822       2.5774   830.8
1.4369        -155.2066    -157.7756       2.5691   828.1
1.4370        -155.2019    -157.7688       2.5669   827.4
1.4371        -155.1998    -157.7617       2.5619   825.8
1.4372        -155.2012    -157.7548       2.5536   823.1
1.4373        -155.1953    -157.7478       2.5525   822.8
1.4374        -155.1949    -157.7406       2.5457   820.6
1.4375        -155.1918    -157.7336       2.5418   819.3
1.4376        -155.1907    -157.7264       2.5357   817.4
1.4377        -155.1907    -157.7193       2.5286   815.1
1.4378        -155.1895    -157.7121       2.5226   813.2
1.4379        -155.1893    -157.7050       2.5157   810.9
1.4380        -155.1897    -157.6973       2.5076   808.3
1.4381        -155.1890    -157.6899       2.5008   806.1
1.4382        -155.1838    -157.6824       2.4985   805.4
1.4383        -155.1829    -157.6749       2.4920   803.3
1.4384        -155.1777    -157.6672       2.4895   802.5
1.4385        -155.1737    -157.6595       2.4858   801.3
1.4386        -155.1776    -157.6518       2.4743   797.6
1.4387        -155.1781    -157.6441       2.4660   794.9
1.4388        -155.1802    -157.6363       2.4561   791.7
1.4389        -155.1760    -157.6284       2.4525   790.6
1.4390        -155.1778    -157.6207       2.4429   787.5
1.4391        -155.1768    -157.6128       2.4361   785.3
1.4392        -155.1754    -157.6050       2.4297   783.2
1.4393        -155.1754    -157.5971       2.4217   780.6
1.4394        -155.1720    -157.5893       2.4173   779.2
1.4395        -155.1788    -157.5814       2.4026   774.5
1.4396        -155.1812    -157.5736       2.3924   771.2
1.4397        -155.1835    -157.5658       2.3823   767.9
1.4398        -155.1838    -157.5582       2.3744   765.4
1.4399        -155.1898    -157.5510       2.3612   761.1
1.4400        -155.1858    -157.5428       2.3570   759.8
1.4401        -155.1848    -157.5350       2.3502   757.6
1.4402        -155.1823    -157.5276       2.3452   756.0
1.4403        -155.1811    -157.5199       2.3389   753.9
1.4404        -155.1816    -157.5124       2.3308   751.3
1.4405        -155.1807    -157.5051       2.3244   749.3
1.4406        -155.1809    -157.4977       2.3168   746.8
1.4407        -155.1837    -157.4907       2.3069   743.6
1.4408        -155.1833    -157.4834       2.3001   741.4
1.4409        -155.1826    -157.4765       2.2939   739.4
1.4410        -155.1879    -157.4695       2.2816   735.5
1.4411        -155.1909    -157.4631       2.2722   732.4
1.4412        -155.1906    -157.4567       2.2661   730.5
1.4413        -155.1864    -157.4499       2.2635   729.6
1.4414        -155.1880    -157.4440       2.2561   727.2
1.4415        -155.1857    -157.4377       2.2520   725.9
1.4416        -155.1863    -157.4320       2.2457   723.9
1.4417        -155.1857    -157.4262       2.2405   722.2
1.4418        -155.1873    -157.4208       2.2335   720.0
1.4419        -155.1896    -157.4155       2.2259   717.5
1.4420        -155.1896    -157.4103       2.2208   715.9
1.4421        -155.1946    -157.4053       2.2108   712.6
1.4422        -155.1992    -157.4008       2.2016   709.7
1.4423        -155.1996    -157.3964       2.1968   708.1
1.4424        -155.2036    -157.3922       2.1886   705.5
1.4425        -155.2029    -157.3883       2.1854   704.4
1.4426        -155.2051    -157.3849       2.1798   702.7
1.4427        -155.2059    -157.3812       2.1753   701.2
1.4428        -155.2079    -157.3785       2.1706   699.7
1.4429        -155.2082    -157.3752       2.1669   698.5
1.4430        -155.2056    -157.3728       2.1672   698.6
1.4431        -155.2040    -157.3703       2.1663   698.3
1.4432        -155.2015    -157.3684       2.1669   698.5
1.4433        -155.2036    -157.3667       2.1631   697.3
1.4434        -155.2039    -157.3652       2.1613   696.7
1.4435        -155.2048    -157.3643       2.1595   696.1
1.4436        -155.2044    -157.3634       2.1590   695.9
1.4437        -155.2055    -157.3630       2.1575   695.5
1.4438        -155.2032    -157.3629       2.1596   696.2
1.4439        -155.1980    -157.3630       2.1650   697.9
1.4440        -155.2009    -157.3640       2.1631   697.3
1.4441        -155.1994    -157.3647       2.1653   698.0
1.4442        -155.1995    -157.3659       2.1664   698.3
1.4443        -155.2005    -157.3674       2.1669   698.5
1.4444        -155.1972    -157.3695       2.1723   700.2
1.4445        -155.1940    -157.3718       2.1778   702.0
1.4446        -155.1934    -157.3744       2.1810   703.0
1.4447        -155.1928    -157.3774       2.1845   704.2
1.4448        -155.1913    -157.3807       2.1894   705.7
1.4449        -155.1891    -157.3844       2.1953   707.6
1.4450        -155.1865    -157.3885       2.2019   709.8
1.4451        -155.1891    -157.3929       2.2038   710.4
1.4452        -155.1928    -157.3974       2.2046   710.7
1.4453        -155.1920    -157.4025       2.2105   712.6
1.4454        -155.1919    -157.4077       2.2159   714.3
1.4455        -155.1970    -157.4131       2.2160   714.3
1.4456        -155.1958    -157.4191       2.2233   716.7
1.4457        -155.1995    -157.4250       2.2255   717.4
1.4458        -155.1966    -157.4313       2.2347   720.4
1.4459        -155.1988    -157.4378       2.2390   721.7
1.4460        -155.1963    -157.4446       2.2484   724.8
1.4461        -155.1973    -157.4516       2.2543   726.7
1.4462        -155.1983    -157.4589       2.2606   728.7
1.4463        -155.1992    -157.4664       2.2673   730.9
1.4464        -155.1972    -157.4741       2.2770   734.0
1.4465        -155.1996    -157.4822       2.2826   735.8
1.4466        -155.1986    -157.4903       2.2917   738.7
1.4467        -155.1989    -157.4987       2.2997   741.3
1.4468        -155.2021    -157.5071       2.3050   743.0
1.4469        -155.2058    -157.5156       2.3097   744.5
1.4470        -155.2047    -157.5246       2.3199   747.8
1.4471        -155.2035    -157.5334       2.3299   751.0
1.4472        -155.2020    -157.5424       2.3404   754.4
1.4473        -155.2027    -157.5513       2.3487   757.1
1.4474        -155.2034    -157.5609       2.3575   759.9
1.4475        -155.2056    -157.5700       2.3644   762.2
1.4476        -155.2047    -157.5794       2.3746   765.5
1.4477        -155.2026    -157.5888       2.3862   769.2
1.4478        -155.2038    -157.5982       2.3944   771.8
1.4479        -155.2028    -157.6077       2.4048   775.2
1.4480        -155.2015    -157.6171       2.4156   778.7
1.4481        -155.2050    -157.6268       2.4219   780.7
1.4482        -155.2050    -157.6363       2.4313   783.7
1.4483        -155.2023    -157.6459       2.4436   787.7
1.4484        -155.2050    -157.6550       2.4500   789.7
1.4485        -155.2109    -157.6644       2.4535   790.9
1.4486        -155.2114    -157.6738       2.4624   793.8
1.4487        -155.2125    -157.6831       2.4706   796.4
1.4488        -155.2148    -157.6922       2.4774   798.6
1.4489        -155.2170    -157.7012       2.4841   800.8
1.4490        -155.2153    -157.7100       2.4947   804.2
1.4491        -155.2185    -157.7185       2.5000   805.9
1.4492        -155.2116    -157.7269       2.5154   810.8
1.4493        -155.2140    -157.7352       2.5212   812.7
1.4494        -155.2101    -157.7433       2.5332   816.6
1.4495        -155.2129    -157.7510       2.5381   818.1
1.4496        -155.2091    -157.7586       2.5495   821.8
1.4497        -155.2109    -157.7657       2.5548   823.5
1.4498        -155.2099    -157.7730       2.5630   826.2
1.4499        -155.2103    -157.7797       2.5694   828.2
1.4500        -155.2151    -157.7861       2.5710   828.8
1.4501        -155.2187    -157.7920       2.5733   829.5
1.4502        -155.2172    -157.7978       2.5807   831.9
1.4503        -155.2190    -157.8033       2.5843   833.0
1.4504        -155.2221    -157.8082       2.5861   833.6
1.4505        -155.2225    -157.8130       2.5905   835.0
1.4506        -155.2183    -157.8173       2.5989   837.8
1.4507        -155.2182    -157.8213       2.6031   839.1
1.4508        -155.2156    -157.8247       2.6091   841.1
1.4509        -155.2175    -157.8278       2.6103   841.4
1.4510        -155.2147    -157.8308       2.6161   843.3
1.4511        -155.2166    -157.8331       2.6165   843.4
1.4512        -155.2155    -157.8350       2.6195   844.4
1.4513        -155.2168    -157.8365       2.6196   844.4
1.4514        -155.2178    -157.8373       2.6195   844.4
1.4515        -155.2126    -157.8380       2.6255   846.3
1.4516        -155.2127    -157.8381       2.6254   846.3
1.4517        -155.2141    -157.8377       2.6237   845.7
1.4518        -155.2127    -157.8368       2.6241   845.9
1.4519        -155.2099    -157.8356       2.6257   846.4
1.4520        -155.2161    -157.8339       2.6179   843.9
1.4521        -155.2171    -157.8315       2.6143   842.7
1.4522        -155.2153    -157.8289       2.6136   842.5
1.4523        -155.2149    -157.8259       2.6110   841.6
1.4524        -155.2105    -157.8222       2.6117   841.9
1.4525        -155.2092    -157.8183       2.6091   841.0
1.4526        -155.2131    -157.8137       2.6005   838.3
1.4527        -155.2098    -157.8089       2.5991   837.8
1.4528        -155.2055    -157.8033       2.5978   837.4
1.4529        -155.2055    -157.7976       2.5921   835.6
1.4530        -155.2068    -157.7914       2.5846   833.1
1.4531        -155.2131    -157.7848       2.5718   829.0
1.4532        -155.2122    -157.7772       2.5650   826.8
1.4533        -155.2107    -157.7697       2.5589   824.9
1.4534        -155.2126    -157.7618       2.5492   821.7
1.4535        -155.2098    -157.7534       2.5436   819.9
1.4536        -155.2083    -157.7448       2.5365   817.6
1.4537        -155.2099    -157.7356       2.5257   814.2
1.4538        -155.2121    -157.7262       2.5141   810.4
1.4539        -155.2084    -157.7163       2.5078   808.4
1.4540        -155.2047    -157.7060       2.5013   806.3
1.4541        -155.2075    -157.6954       2.4879   802.0
1.4542        -155.2092    -157.6845       2.4753   797.9
1.4543        -155.2094    -157.6731       2.4637   794.2
1.4544        -155.2124    -157.6617       2.4493   789.5
1.4545        -155.2161    -157.6498       2.4338   784.5
1.4546        -155.2157    -157.6379       2.4223   780.8
1.4547        -155.2156    -157.6257       2.4102   776.9
1.4548        -155.2189    -157.6134       2.3945   771.9
1.4549        -155.2194    -157.6009       2.3815   767.7
1.4550        -155.2195    -157.5882       2.3687   763.5
1.4551        -155.2190    -157.5755       2.3565   759.6
1.4552        -155.2179    -157.5626       2.3446   755.8
1.4553        -155.2164    -157.5496       2.3332   752.1
1.4554        -155.2146    -157.5364       2.3219   748.5
1.4555        -155.2111    -157.5234       2.3123   745.4
1.4556        -155.2077    -157.5101       2.3025   742.2
1.4557        -155.2055    -157.4970       2.2915   738.7
1.4558        -155.2060    -157.4838       2.2779   734.3
1.4559        -155.2036    -157.4705       2.2669   730.7
1.4560        -155.2035    -157.4575       2.2540   726.6
1.4561        -155.2025    -157.4444       2.2419   722.7
1.4562        -155.2013    -157.4316       2.2303   718.9
1.4563        -155.1941    -157.4188       2.2247   717.1
1.4564        -155.1930    -157.4064       2.2134   713.5
1.4565        -155.1926    -157.3941       2.2015   709.6
1.4566        -155.1909    -157.3818       2.1909   706.2
1.4567        -155.1866    -157.3698       2.1831   703.7
1.4568        -155.1860    -157.3581       2.1720   700.1
1.4569        -155.1834    -157.3465       2.1631   697.3
1.4570        -155.1841    -157.3354       2.1513   693.5
1.4571        -155.1851    -157.3245       2.1394   689.6
1.4572        -155.1839    -157.3139       2.1300   686.6
1.4573        -155.1866    -157.3035       2.1170   682.4
1.4574        -155.1853    -157.2937       2.1084   679.6
1.4575        -155.1844    -157.2841       2.0997   676.8
1.4576        -155.1863    -157.2750       2.0887   673.3
1.4577        -155.1878    -157.2663       2.0785   670.0
1.4578        -155.1857    -157.2579       2.0722   668.0
1.4579        -155.1850    -157.2500       2.0650   665.6
1.4580        -155.1829    -157.2425       2.0596   663.9
1.4581        -155.1815    -157.2356       2.0541   662.1
1.4582        -155.1795    -157.2290       2.0496   660.7
1.4583        -155.1795    -157.2229       2.0435   658.7
1.4584        -155.1797    -157.2174       2.0377   656.8
1.4585        -155.1796    -157.2124       2.0328   655.3
1.4586        -155.1805    -157.2079       2.0274   653.5
1.4587        -155.1834    -157.2037       2.0202   651.2
1.4588        -155.1848    -157.2001       2.0153   649.6
1.4589        -155.1831    -157.1971       2.0140   649.2
1.4590        -155.1849    -157.1944       2.0096   647.8
1.4591        -155.1910    -157.1923       2.0013   645.1
1.4592        -155.1894    -157.1908       2.0014   645.2
1.4593        -155.1892    -157.1896       2.0004   644.8
1.4594        -155.1903    -157.1891       1.9988   644.3
1.4595        -155.1890    -157.1886       1.9997   644.6
1.4596        -155.1886    -157.1893       2.0007   644.9
1.4597        -155.1881    -157.1898       2.0017   645.2
1.4598        -155.1887    -157.1913       2.0026   645.5
1.4599        -155.1873    -157.1930       2.0057   646.5
1.4600        -155.1859    -157.1950       2.0091   647.6
1.4601        -155.1883    -157.1976       2.0093   647.7
1.4602        -155.1846    -157.2006       2.0160   649.9
1.4603        -155.1847    -157.2041       2.0194   651.0
1.4604        -155.1841    -157.2080       2.0239   652.4
1.4605        -155.1866    -157.2121       2.0255   652.9
1.4606        -155.1894    -157.2168       2.0274   653.5
1.4607        -155.1844    -157.2217       2.0373   656.7
1.4608        -155.1824    -157.2270       2.0446   659.1
1.4609        -155.1831    -157.2325       2.0494   660.6
1.4610        -155.1835    -157.2386       2.0551   662.4
1.4611        -155.1874    -157.2448       2.0574   663.2
1.4612        -155.1889    -157.2514       2.0625   664.8
1.4613        -155.1937    -157.2584       2.0646   665.5
1.4614        -155.1896    -157.2655       2.0759   669.2
1.4615        -155.1926    -157.2729       2.0803   670.6
1.4616        -155.1926    -157.2805       2.0878   673.0
1.4617        -155.1952    -157.2883       2.0931   674.7
1.4618        -155.1968    -157.2963       2.0995   676.8
1.4619        -155.1969    -157.3046       2.1077   679.4
1.4620        -155.1949    -157.3129       2.1180   682.7
1.4621        -155.1956    -157.3216       2.1259   685.3
1.4622        -155.1934    -157.3303       2.1369   688.8
1.4623        -155.1948    -157.3394       2.1446   691.3
1.4624        -155.1967    -157.3480       2.1513   693.5
1.4625        -155.1957    -157.3573       2.1616   696.8
1.4626        -155.1930    -157.3666       2.1736   700.7
1.4627        -155.1897    -157.3759       2.1862   704.7
1.4628        -155.1933    -157.3852       2.1919   706.6
1.4629        -155.1931    -157.3945       2.2014   709.6
1.4630        -155.1947    -157.4040       2.2093   712.2
1.4631        -155.1943    -157.4136       2.2194   715.4
1.4632        -155.1964    -157.4232       2.2268   717.8
1.4633        -155.1973    -157.4327       2.2353   720.6
1.4634        -155.1876    -157.4422       2.2546   726.8
1.4635        -155.1841    -157.4519       2.2678   731.0
1.4636        -155.1805    -157.4612       2.2807   735.2
1.4637        -155.1822    -157.4708       2.2886   737.7
1.4638        -155.1757    -157.4801       2.3044   742.8
1.4639        -155.1751    -157.4896       2.3145   746.1
1.4640        -155.1753    -157.4990       2.3237   749.0
1.4641        -155.1741    -157.5082       2.3341   752.4
1.4642        -155.1724    -157.5175       2.3450   755.9
1.4643        -155.1778    -157.5266       2.3487   757.1
1.4644        -155.1758    -157.5354       2.3596   760.6
1.4645        -155.1754    -157.5442       2.3688   763.6
1.4646        -155.1779    -157.5527       2.3748   765.5
1.4647        -155.1788    -157.5612       2.3824   767.9
1.4648        -155.1788    -157.5695       2.3907   770.6
1.4649        -155.1865    -157.5776       2.3912   770.8
1.4650        -155.1888    -157.5861       2.3972   772.7
1.4651        -155.1858    -157.5929       2.4071   775.9
1.4652        -155.1860    -157.6002       2.4142   778.2
1.4653        -155.1824    -157.6075       2.4251   781.7
1.4654        -155.1785    -157.6144       2.4359   785.2
1.4655        -155.1815    -157.6212       2.4397   786.4
1.4656        -155.1820    -157.6277       2.4458   788.4
1.4657        -155.1839    -157.6340       2.4501   789.8
1.4658        -155.1856    -157.6400       2.4544   791.2
1.4659        -155.1827    -157.6460       2.4632   794.0
1.4660        -155.1798    -157.6516       2.4718   796.8
1.4661        -155.1782    -157.6571       2.4789   799.1
1.4662        -155.1762    -157.6621       2.4860   801.3
1.4663        -155.1761    -157.6669       2.4908   802.9
1.4664        -155.1770    -157.6712       2.4942   804.0
1.4665        -155.1746    -157.6757       2.5010   806.2
1.4666        -155.1727    -157.6796       2.5069   808.1
1.4667        -155.1730    -157.6830       2.5100   809.1
1.4668        -155.1730    -157.6863       2.5132   810.1
1.4669        -155.1755    -157.6893       2.5138   810.3
1.4670        -155.1733    -157.6919       2.5187   811.9
1.4671        -155.1735    -157.6941       2.5206   812.5
1.4672        -155.1729    -157.6959       2.5229   813.3
1.4673        -155.1677    -157.6978       2.5301   815.6
1.4674        -155.1662    -157.6987       2.5325   816.3
1.4675        -155.1682    -157.6999       2.5317   816.1
1.4676        -155.1694    -157.7002       2.5309   815.8
1.4677        -155.1717    -157.7004       2.5287   815.1
1.4678        -155.1706    -157.7005       2.5299   815.5
1.4679        -155.1718    -157.6999       2.5281   814.9
1.4680        -155.1717    -157.6994       2.5277   814.8
1.4681        -155.1692    -157.6982       2.5290   815.2
1.4682        -155.1648    -157.6965       2.5317   816.1
1.4683        -155.1643    -157.6950       2.5307   815.8
1.4684        -155.1647    -157.6927       2.5279   814.9
1.4685        -155.1677    -157.6901       2.5224   813.1
1.4686        -155.1647    -157.6875       2.5228   813.2
1.4687        -155.1689    -157.6844       2.5155   810.9
1.4688        -155.1681    -157.6807       2.5126   809.9
1.4689        -155.1645    -157.6769       2.5124   809.9
1.4690        -155.1671    -157.6728       2.5058   807.7
1.4691        -155.1677    -157.6685       2.5008   806.1
1.4692        -155.1624    -157.6638       2.5015   806.3
1.4693        -155.1576    -157.6583       2.5007   806.1
1.4694        -155.1603    -157.6529       2.4925   803.5
1.4695        -155.1631    -157.6475       2.4844   800.8
1.4696        -155.1599    -157.6412       2.4814   799.9
1.4697        -155.1595    -157.6350       2.4755   798.0
1.4698        -155.1573    -157.6283       2.4710   796.5
1.4699        -155.1579    -157.6217       2.4639   794.2
1.4700        -155.1588    -157.6144       2.4556   791.6
1.4701        -155.1620    -157.6072       2.4451   788.2
1.4702        -155.1590    -157.5995       2.4405   786.7
1.4703        -155.1553    -157.5914       2.4361   785.3
1.4704        -155.1554    -157.5835       2.4282   782.7
1.4705        -155.1531    -157.5754       2.4223   780.8
1.4706        -155.1519    -157.5667       2.4148   778.4
1.4707        -155.1544    -157.5577       2.4033   774.7
1.4708        -155.1531    -157.5491       2.3961   772.4
1.4709        -155.1532    -157.5401       2.3869   769.4
1.4710        -155.1554    -157.5307       2.3753   765.7
1.4711        -155.1575    -157.5210       2.3635   761.9
1.4712        -155.1549    -157.5119       2.3570   759.8
1.4713        -155.1568    -157.5021       2.3452   756.0
1.4714        -155.1593    -157.4922       2.3329   752.0
1.4715        -155.1583    -157.4822       2.3240   749.1
1.4716        -155.1584    -157.4722       2.3139   745.9
1.4717        -155.1593    -157.4624       2.3031   742.4
1.4718        -155.1575    -157.4523       2.2948   739.7
1.4719        -155.1621    -157.4421       2.2800   735.0
1.4720        -155.1614    -157.4317       2.2703   731.8
1.4721        -155.1647    -157.4221       2.2574   727.7
1.4722        -155.1649    -157.4114       2.2465   724.2
1.4723        -155.1653    -157.4010       2.2357   720.7
1.4724        -155.1673    -157.3907       2.2233   716.7
1.4725        -155.1663    -157.3804       2.2141   713.7
1.4726        -155.1638    -157.3700       2.2062   711.1
1.4727        -155.1685    -157.3600       2.1915   706.4
1.4728        -155.1679    -157.3496       2.1818   703.3
1.4729        -155.1679    -157.3395       2.1716   700.0
1.4730        -155.1679    -157.3291       2.1613   696.7
1.4731        -155.1642    -157.3191       2.1549   694.6
1.4732        -155.1635    -157.3091       2.1456   691.6
1.4733        -155.1637    -157.2993       2.1355   688.4
1.4734        -155.1590    -157.2894       2.1304   686.7
1.4735        -155.1583    -157.2798       2.1214   683.8
1.4736        -155.1549    -157.2701       2.1152   681.8
1.4737        -155.1504    -157.2610       2.1105   680.3
1.4738        -155.1517    -157.2515       2.0998   676.9
1.4739        -155.1480    -157.2426       2.0947   675.2
1.4740        -155.1446    -157.2336       2.0889   673.4
1.4741        -155.1444    -157.2249       2.0805   670.6
1.4742        -155.1489    -157.2164       2.0675   666.5
1.4743        -155.1511    -157.2082       2.0570   663.1
1.4744        -155.1487    -157.2001       2.0513   661.2
1.4745        -155.1515    -157.1922       2.0407   657.8
1.4746        -155.1501    -157.1846       2.0345   655.8
1.4747        -155.1457    -157.1774       2.0317   654.9
1.4748        -155.1483    -157.1702       2.0219   651.7
1.4749        -155.1502    -157.1633       2.0131   648.9
1.4750        -155.1474    -157.1566       2.0091   647.6
1.4751        -155.1490    -157.1504       2.0015   645.2
1.4752        -155.1454    -157.1444       1.9989   644.4
1.4753        -155.1445    -157.1387       1.9942   642.8
1.4754        -155.1446    -157.1333       1.9887   641.1
1.4755        -155.1426    -157.1283       1.9857   640.1
1.4756        -155.1424    -157.1236       1.9812   638.6
1.4757        -155.1387    -157.1191       1.9804   638.4
1.4758        -155.1392    -157.1150       1.9758   636.9
1.4759        -155.1394    -157.1111       1.9717   635.6
1.4760        -155.1382    -157.1076       1.9694   634.8
1.4761        -155.1415    -157.1044       1.9630   632.8
1.4762        -155.1415    -157.1016       1.9601   631.8
1.4763        -155.1425    -157.0990       1.9565   630.7
1.4764        -155.1413    -157.0969       1.9557   630.4
1.4765        -155.1487    -157.0951       1.9464   627.4
1.4766        -155.1516    -157.0935       1.9419   626.0
1.4767        -155.1476    -157.0924       1.9448   626.9
1.4768        -155.1473    -157.0916       1.9443   626.7
1.4769        -155.1476    -157.0911       1.9434   626.5
1.4770        -155.1475    -157.0910       1.9435   626.5
1.4771        -155.1461    -157.0913       1.9452   627.0
1.4772        -155.1457    -157.0917       1.9460   627.3
1.4773        -155.1456    -157.0925       1.9469   627.6
1.4774        -155.1459    -157.0937       1.9478   627.9
1.4775        -155.1474    -157.0952       1.9478   627.9
1.4776        -155.1436    -157.0971       1.9534   629.7
1.4777        -155.1445    -157.0991       1.9547   630.1
1.4778        -155.1471    -157.1015       1.9544   630.0
1.4779        -155.1472    -157.1044       1.9572   630.9
1.4780        -155.1439    -157.1075       1.9636   633.0
1.4781        -155.1417    -157.1110       1.9693   634.8
1.4782        -155.1357    -157.1145       1.9788   637.9
1.4783        -155.1312    -157.1185       1.9873   640.6
1.4784        -155.1300    -157.1226       1.9925   642.3
1.4785        -155.1384    -157.1271       1.9887   641.0
1.4786        -155.1344    -157.1316       1.9972   643.8
1.4787        -155.1357    -157.1367       2.0010   645.0
1.4788        -155.1330    -157.1419       2.0089   647.6
1.4789        -155.1339    -157.1473       2.0134   649.0
1.4790        -155.1332    -157.1529       2.0197   651.0
1.4791        -155.1307    -157.1587       2.0280   653.7
1.4792        -155.1324    -157.1648       2.0324   655.1
1.4793        -155.1307    -157.1710       2.0402   657.7
1.4794        -155.1291    -157.1775       2.0485   660.3
1.4795        -155.1231    -157.1840       2.0609   664.3
1.4796        -155.1230    -157.1909       2.0679   666.6
1.4797        -155.1184    -157.1981       2.0796   670.4
1.4798        -155.1167    -157.2052       2.0885   673.2
1.4799        -155.1186    -157.2125       2.0939   675.0
1.4800        -155.1151    -157.2200       2.1048   678.5
1.4801        -155.1167    -157.2275       2.1108   680.4
1.4802        -155.1149    -157.2352       2.1202   683.5
1.4803        -155.1122    -157.2428       2.1307   686.8
1.4804        -155.1127    -157.2506       2.1379   689.1
1.4805        -155.1156    -157.2585       2.1429   690.8
1.4806        -155.1150    -157.2665       2.1515   693.5
1.4807        -155.1114    -157.2745       2.1630   697.3
1.4808        -155.1072    -157.2827       2.1756   701.3
1.4809        -155.1045    -157.2906       2.1861   704.7
1.4810        -155.1029    -157.2988       2.1959   707.9
1.4811        -155.0987    -157.3070       2.2083   711.8
1.4812        -155.1004    -157.3153       2.2150   714.0
1.4813        -155.0987    -157.3234       2.2247   717.1
1.4814        -155.0957    -157.3316       2.2358   720.7
1.4815        -155.0970    -157.3396       2.2426   722.9
1.4816        -155.0994    -157.3476       2.2481   724.7
1.4817        -155.0930    -157.3554       2.2624   729.3
1.4818        -155.0889    -157.3633       2.2743   733.1
1.4819        -155.0850    -157.3710       2.2860   736.9
1.4820        -155.0825    -157.3786       2.2960   740.1
1.4821        -155.0841    -157.3860       2.3019   742.0
1.4822        -155.0847    -157.3936       2.3088   744.2
1.4823        -155.0841    -157.4008       2.3167   746.8
1.4824        -155.0819    -157.4081       2.3262   749.8
1.4825        -155.0824    -157.4150       2.3326   751.9
1.4826        -155.0794    -157.4223       2.3429   755.2
1.4827        -155.0813    -157.4289       2.3476   756.7
1.4828        -155.0816    -157.4359       2.3543   758.9
1.4829        -155.0855    -157.4422       2.3567   759.7
1.4830        -155.0867    -157.4487       2.3620   761.4
1.4831        -155.0871    -157.4549       2.3677   763.2
1.4832        -155.0810    -157.4608       2.3798   767.1
1.4833        -155.0824    -157.4667       2.3842   768.6
1.4834        -155.0792    -157.4724       2.3931   771.4
1.4835        -155.0782    -157.4780       2.3998   773.6
1.4836        -155.0756    -157.4832       2.4076   776.1
1.4837        -155.0743    -157.4882       2.4139   778.1
1.4838        -155.0751    -157.4930       2.4180   779.4
1.4839        -155.0787    -157.4979       2.4191   779.8
1.4840        -155.0811    -157.5022       2.4212   780.5
1.4841        -155.0806    -157.5066       2.4261   782.0
1.4842        -155.0771    -157.5106       2.4336   784.5
1.4843        -155.0807    -157.5146       2.4339   784.6
1.4844        -155.0754    -157.5181       2.4427   787.4
1.4845        -155.0742    -157.5216       2.4474   788.9
1.4846        -155.0748    -157.5247       2.4498   789.7
1.4847        -155.0715    -157.5277       2.4563   791.8
1.4848        -155.0704    -157.5302       2.4598   792.9
1.4849        -155.0736    -157.5326       2.4590   792.6
1.4850        -155.0703    -157.5349       2.4646   794.5
1.4851        -155.0676    -157.5368       2.4692   795.9
1.4852        -155.0688    -157.5384       2.4696   796.1
1.4853        -155.0670    -157.5395       2.4725   797.0
1.4854        -155.0700    -157.5408       2.4708   796.5
1.4855        -155.0716    -157.5419       2.4703   796.3
1.4856        -155.0725    -157.5424       2.4700   796.2
1.4857        -155.0733    -157.5429       2.4697   796.1
1.4858        -155.0720    -157.5433       2.4712   796.6
1.4859        -155.0700    -157.5428       2.4728   797.1
1.4860        -155.0690    -157.5424       2.4734   797.3
1.4861        -155.0663    -157.5421       2.4758   798.1
1.4862        -155.0625    -157.5414       2.4790   799.1
1.4863        -155.0624    -157.5404       2.4780   798.8
1.4864        -155.0651    -157.5390       2.4739   797.5
1.4865        -155.0614    -157.5375       2.4761   798.2
1.4866        -155.0611    -157.5358       2.4746   797.7
1.4867        -155.0577    -157.5341       2.4764   798.3
1.4868        -155.0596    -157.5317       2.4721   796.9
1.4869        -155.0588    -157.5296       2.4708   796.5
1.4870        -155.0579    -157.5267       2.4688   795.8
1.4871        -155.0537    -157.5241       2.4704   796.3
1.4872        -155.0545    -157.5210       2.4665   795.1
1.4873        -155.0539    -157.5177       2.4638   794.2
1.4874        -155.0565    -157.5143       2.4577   792.2
1.4875        -155.0614    -157.5109       2.4494   789.6
1.4876        -155.0602    -157.5068       2.4466   788.7
1.4877        -155.0607    -157.5027       2.4421   787.2
1.4878        -155.0592    -157.4985       2.4393   786.3
1.4879        -155.0567    -157.4944       2.4377   785.8
1.4880        -155.0565    -157.4901       2.4337   784.5
1.4881        -155.0595    -157.4851       2.4256   781.9
1.4882        -155.0609    -157.4803       2.4193   779.9
1.4883        -155.0634    -157.4754       2.4120   777.5
1.4884        -155.0618    -157.4703       2.4084   776.4
1.4885        -155.0608    -157.4652       2.4044   775.0
1.4886        -155.0579    -157.4597       2.4018   774.2
1.4887        -155.0578    -157.4543       2.3965   772.5
1.4888        -155.0568    -157.4486       2.3918   771.0
1.4889        -155.0590    -157.4433       2.3843   768.6
1.4890        -155.0577    -157.4372       2.3795   767.0
1.4891        -155.0551    -157.4315       2.3763   766.0
1.4892        -155.0567    -157.4254       2.3687   763.5
1.4893        -155.0603    -157.4197       2.3594   760.5
1.4894        -155.0605    -157.4136       2.3530   758.5
1.4895        -155.0596    -157.4076       2.3480   756.9
1.4896        -155.0559    -157.4014       2.3455   756.1
1.4897        -155.0571    -157.3953       2.3383   753.7
1.4898        -155.0548    -157.3891       2.3342   752.4
1.4899        -155.0560    -157.3830       2.3270   750.1
1.4900        -155.0505    -157.3768       2.3263   749.9
1.4901        -155.0510    -157.3707       2.3197   747.8
1.4902        -155.0534    -157.3647       2.3113   745.0
