Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.8090        -182.2332    -183.1018       0.8687   240.0
0.8091        -182.2349    -183.1090       0.8740   241.5
0.8092        -182.2318    -183.1160       0.8842   244.3
0.8093        -182.2305    -183.1233       0.8928   246.7
0.8094        -182.2330    -183.1307       0.8977   248.0
0.8095        -182.2327    -183.1381       0.9054   250.2
0.8096        -182.2321    -183.1456       0.9136   252.4
0.8097        -182.2328    -183.1529       0.9201   254.2
0.8098        -182.2311    -183.1605       0.9294   256.8
0.8099        -182.2288    -183.1681       0.9393   259.5
0.8100        -182.2292    -183.1758       0.9466   261.5
0.8101        -182.2275    -183.1834       0.9559   264.1
0.8102        -182.2238    -183.1907       0.9669   267.1
0.8103        -182.2251    -183.1982       0.9731   268.9
0.8104        -182.2243    -183.2056       0.9813   271.1
0.8105        -182.2241    -183.2131       0.9890   273.3
0.8106        -182.2240    -183.2206       0.9966   275.3
0.8107        -182.2241    -183.2274       1.0034   277.2
0.8108        -182.2250    -183.2346       1.0096   278.9
0.8109        -182.2249    -183.2417       1.0167   280.9
0.8110        -182.2250    -183.2487       1.0237   282.8
0.8111        -182.2245    -183.2557       1.0311   284.9
0.8112        -182.2260    -183.2620       1.0361   286.3
0.8113        -182.2274    -183.2687       1.0413   287.7
0.8114        -182.2287    -183.2752       1.0464   289.1
0.8115        -182.2286    -183.2815       1.0529   290.9
0.8116        -182.2280    -183.2878       1.0598   292.8
0.8117        -182.2273    -183.2934       1.0662   294.6
0.8118        -182.2294    -183.2993       1.0699   295.6
0.8119        -182.2271    -183.3049       1.0779   297.8
0.8120        -182.2300    -183.3105       1.0805   298.5
0.8121        -182.2302    -183.3159       1.0856   300.0
0.8122        -182.2261    -183.3206       1.0945   302.4
0.8123        -182.2258    -183.3255       1.0997   303.8
0.8124        -182.2237    -183.3303       1.1066   305.7
0.8125        -182.2247    -183.3349       1.1102   306.7
0.8126        -182.2228    -183.3393       1.1165   308.5
0.8127        -182.2236    -183.3431       1.1194   309.3
0.8128        -182.2228    -183.3469       1.1241   310.6
0.8129        -182.2248    -183.3507       1.1258   311.1
0.8130        -182.2226    -183.3542       1.1316   312.7
0.8131        -182.2240    -183.3575       1.1336   313.2
0.8132        -182.2226    -183.3603       1.1377   314.3
0.8133        -182.2241    -183.3631       1.1391   314.7
0.8134        -182.2205    -183.3658       1.1453   316.4
0.8135        -182.2191    -183.3682       1.1491   317.5
0.8136        -182.2191    -183.3704       1.1513   318.1
0.8137        -182.2189    -183.3721       1.1532   318.6
0.8138        -182.2172    -183.3738       1.1567   319.6
0.8139        -182.2166    -183.3754       1.1587   320.2
0.8140        -182.2173    -183.3767       1.1594   320.3
0.8141        -182.2177    -183.3779       1.1602   320.6
0.8142        -182.2183    -183.3786       1.1604   320.6
0.8143        -182.2216    -183.3794       1.1578   319.9
0.8144        -182.2215    -183.3800       1.1585   320.1
0.8145        -182.2252    -183.3804       1.1552   319.2
0.8146        -182.2239    -183.3807       1.1567   319.6
0.8147        -182.2222    -183.3805       1.1583   320.0
0.8148        -182.2211    -183.3803       1.1592   320.3
0.8149        -182.2234    -183.3800       1.1566   319.6
0.8150        -182.2230    -183.3795       1.1564   319.5
0.8151        -182.2227    -183.3788       1.1561   319.4
0.8152        -182.2225    -183.3780       1.1555   319.3
0.8153        -182.2241    -183.3770       1.1529   318.5
0.8154        -182.2235    -183.3759       1.1524   318.4
0.8155        -182.2232    -183.3746       1.1514   318.1
0.8156        -182.2234    -183.3732       1.1498   317.7
0.8157        -182.2214    -183.3716       1.1503   317.8
0.8158        -182.2225    -183.3700       1.1475   317.0
0.8159        -182.2216    -183.3683       1.1468   316.8
0.8160        -182.2207    -183.3665       1.1458   316.6
0.8161        -182.2201    -183.3645       1.1444   316.2
0.8162        -182.2189    -183.3624       1.1435   315.9
0.8163        -182.2192    -183.3602       1.1410   315.3
0.8164        -182.2179    -183.3579       1.1400   315.0
0.8165        -182.2146    -183.3555       1.1409   315.2
0.8166        -182.2152    -183.3530       1.1378   314.4
0.8167        -182.2137    -183.3504       1.1367   314.1
0.8168        -182.2137    -183.3477       1.1340   313.3
0.8169        -182.2160    -183.3449       1.1289   311.9
0.8170        -182.2143    -183.3421       1.1278   311.6
0.8171        -182.2111    -183.3392       1.1281   311.7
0.8172        -182.2085    -183.3362       1.1276   311.6
0.8173        -182.2089    -183.3331       1.1242   310.6
0.8174        -182.2059    -183.3300       1.1242   310.6
0.8175        -182.2026    -183.3269       1.1243   310.6
0.8176        -182.2036    -183.3237       1.1201   309.5
0.8177        -182.2041    -183.3204       1.1163   308.4
0.8178        -182.2067    -183.3172       1.1105   306.8
0.8179        -182.2055    -183.3139       1.1083   306.2
0.8180        -182.2054    -183.3105       1.1051   305.3
0.8181        -182.2061    -183.3071       1.1010   304.2
0.8182        -182.2067    -183.3038       1.0971   303.1
0.8183        -182.2067    -183.3004       1.0937   302.2
0.8184        -182.2055    -183.2970       1.0915   301.6
0.8185        -182.2066    -183.2936       1.0871   300.4
0.8186        -182.2047    -183.2903       1.0856   299.9
0.8187        -182.2059    -183.2870       1.0810   298.7
0.8188        -182.2082    -183.2837       1.0754   297.1
0.8189        -182.2082    -183.2804       1.0722   296.3
0.8190        -182.2110    -183.2772       1.0661   294.6
0.8191        -182.2102    -183.2740       1.0638   293.9
0.8192        -182.2095    -183.2708       1.0613   293.2
0.8193        -182.2080    -183.2677       1.0597   292.8
0.8194        -182.2088    -183.2646       1.0558   291.7
0.8195        -182.2069    -183.2615       1.0547   291.4
0.8196        -182.2073    -183.2585       1.0512   290.4
0.8197        -182.2121    -183.2555       1.0435   288.3
0.8198        -182.2097    -183.2526       1.0430   288.2
0.8199        -182.2106    -183.2498       1.0392   287.1
0.8200        -182.2104    -183.2470       1.0366   286.4
0.8201        -182.2075    -183.2443       1.0368   286.5
0.8202        -182.2076    -183.2417       1.0340   285.7
0.8203        -182.2075    -183.2390       1.0315   285.0
0.8204        -182.2093    -183.2365       1.0272   283.8
0.8205        -182.2090    -183.2340       1.0250   283.2
0.8206        -182.2105    -183.2316       1.0211   282.1
0.8207        -182.2116    -183.2293       1.0176   281.2
0.8208        -182.2130    -183.2271       1.0141   280.2
0.8209        -182.2136    -183.2249       1.0114   279.4
0.8210        -182.2141    -183.2229       1.0088   278.7
0.8211        -182.2138    -183.2210       1.0072   278.3
0.8212        -182.2150    -183.2192       1.0042   277.5
0.8213        -182.2152    -183.2175       1.0023   276.9
0.8214        -182.2104    -183.2156       1.0053   277.7
0.8215        -182.2117    -183.2141       1.0024   277.0
0.8216        -182.2135    -183.2126       0.9991   276.1
0.8217        -182.2122    -183.2112       0.9990   276.0
0.8218        -182.2131    -183.2100       0.9968   275.4
0.8219        -182.2121    -183.2085       0.9964   275.3
0.8220        -182.2112    -183.2075       0.9963   275.3
0.8221        -182.2124    -183.2065       0.9941   274.7
0.8222        -182.2111    -183.2056       0.9945   274.8
0.8223        -182.2109    -183.2048       0.9939   274.6
0.8224        -182.2100    -183.2036       0.9937   274.6
0.8225        -182.2107    -183.2029       0.9922   274.1
0.8226        -182.2122    -183.2022       0.9900   273.5
0.8227        -182.2090    -183.2016       0.9926   274.3
0.8228        -182.2091    -183.2011       0.9920   274.1
0.8229        -182.2085    -183.2007       0.9923   274.2
0.8230        -182.2096    -183.2004       0.9908   273.8
0.8231        -182.2070    -183.2001       0.9931   274.4
0.8232        -182.2030    -183.1996       0.9966   275.4
0.8233        -182.2014    -183.1994       0.9981   275.8
0.8234        -182.2017    -183.1993       0.9976   275.6
0.8235        -182.2013    -183.1993       0.9980   275.8
0.8236        -182.2001    -183.1994       0.9993   276.1
0.8237        -182.2010    -183.1994       0.9984   275.9
0.8238        -182.1997    -183.1995       0.9998   276.2
0.8239        -182.2001    -183.1997       0.9996   276.2
0.8240        -182.2004    -183.1998       0.9994   276.1
0.8241        -182.2008    -183.1998       0.9990   276.0
0.8242        -182.2013    -183.2000       0.9988   276.0
0.8243        -182.1986    -183.2003       1.0017   276.8
0.8244        -182.2003    -183.2006       1.0003   276.4
0.8245        -182.2019    -183.2009       0.9989   276.0
0.8246        -182.2026    -183.2012       0.9986   275.9
0.8247        -182.2016    -183.2016       0.9999   276.3
0.8248        -182.2005    -183.2020       1.0014   276.7
0.8249        -182.1977    -183.2025       1.0047   277.6
0.8250        -182.1987    -183.2030       1.0043   277.5
0.8251        -182.1989    -183.2033       1.0043   277.5
0.8252        -182.1997    -183.2038       1.0041   277.4
0.8253        -182.1989    -183.2044       1.0054   277.8
0.8254        -182.1983    -183.2049       1.0067   278.1
0.8255        -182.1979    -183.2056       1.0077   278.4
0.8256        -182.1988    -183.2063       1.0075   278.4
0.8257        -182.1970    -183.2070       1.0101   279.1
0.8258        -182.1978    -183.2077       1.0099   279.0
0.8259        -182.1962    -183.2082       1.0120   279.6
0.8260        -182.1970    -183.2089       1.0119   279.6
0.8261        -182.1940    -183.2096       1.0156   280.6
0.8262        -182.1906    -183.2103       1.0197   281.7
0.8263        -182.1896    -183.2110       1.0215   282.2
0.8264        -182.1881    -183.2118       1.0237   282.8
0.8265        -182.1870    -183.2126       1.0257   283.4
0.8266        -182.1862    -183.2134       1.0272   283.8
0.8267        -182.1872    -183.2140       1.0268   283.7
0.8268        -182.1842    -183.2148       1.0306   284.8
0.8269        -182.1820    -183.2156       1.0337   285.6
0.8270        -182.1806    -183.2165       1.0359   286.2
0.8271        -182.1832    -183.2174       1.0342   285.7
0.8272        -182.1812    -183.2183       1.0371   286.6
0.8273        -182.1770    -183.2193       1.0423   288.0
0.8274        -182.1813    -183.2203       1.0390   287.1
0.8275        -182.1791    -183.2213       1.0422   288.0
0.8276        -182.1801    -183.2224       1.0423   288.0
0.8277        -182.1809    -183.2233       1.0424   288.0
0.8278        -182.1804    -183.2245       1.0440   288.5
0.8279        -182.1820    -183.2256       1.0436   288.3
0.8280        -182.1804    -183.2268       1.0464   289.1
0.8281        -182.1806    -183.2281       1.0475   289.4
0.8282        -182.1805    -183.2293       1.0489   289.8
0.8283        -182.1838    -183.2306       1.0468   289.2
0.8284        -182.1838    -183.2320       1.0481   289.6
0.8285        -182.1851    -183.2334       1.0483   289.6
0.8286        -182.1881    -183.2348       1.0467   289.2
0.8287        -182.1900    -183.2362       1.0463   289.1
0.8288        -182.1894    -183.2376       1.0482   289.6
0.8289        -182.1891    -183.2392       1.0501   290.1
0.8290        -182.1898    -183.2408       1.0510   290.4
0.8291        -182.1895    -183.2424       1.0528   290.9
0.8292        -182.1871    -183.2441       1.0570   292.0
0.8293        -182.1832    -183.2458       1.0626   293.6
0.8294        -182.1792    -183.2477       1.0685   295.2
0.8295        -182.1811    -183.2496       1.0685   295.2
0.8296        -182.1799    -183.2515       1.0716   296.1
0.8297        -182.1799    -183.2535       1.0736   296.6
0.8298        -182.1814    -183.2556       1.0742   296.8
0.8299        -182.1802    -183.2577       1.0774   297.7
0.8300        -182.1801    -183.2598       1.0797   298.3
0.8301        -182.1779    -183.2620       1.0841   299.5
0.8302        -182.1778    -183.2642       1.0864   300.2
0.8303        -182.1744    -183.2663       1.0920   301.7
0.8304        -182.1748    -183.2686       1.0938   302.2
0.8305        -182.1729    -183.2709       1.0980   303.4
0.8306        -182.1735    -183.2733       1.0998   303.9
0.8307        -182.1746    -183.2757       1.1011   304.2
0.8308        -182.1712    -183.2781       1.1069   305.8
0.8309        -182.1681    -183.2806       1.1125   307.4
0.8310        -182.1622    -183.2831       1.1208   309.7
0.8311        -182.1620    -183.2856       1.1235   310.4
0.8312        -182.1604    -183.2881       1.1276   311.6
0.8313        -182.1576    -183.2906       1.1329   313.0
0.8314        -182.1583    -183.2931       1.1348   313.5
0.8315        -182.1568    -183.2956       1.1387   314.6
0.8316        -182.1546    -183.2980       1.1435   315.9
0.8317        -182.1502    -183.3005       1.1503   317.8
0.8318        -182.1512    -183.3029       1.1517   318.2
0.8319        -182.1503    -183.3053       1.1550   319.1
0.8320        -182.1491    -183.3077       1.1586   320.1
0.8321        -182.1471    -183.3100       1.1629   321.3
0.8322        -182.1455    -183.3123       1.1668   322.4
0.8323        -182.1435    -183.3145       1.1711   323.6
0.8324        -182.1441    -183.3168       1.1727   324.0
0.8325        -182.1418    -183.3190       1.1772   325.2
0.8326        -182.1393    -183.3211       1.1818   326.5
0.8327        -182.1418    -183.3233       1.1815   326.4
0.8328        -182.1443    -183.3254       1.1810   326.3
0.8329        -182.1476    -183.3274       1.1798   326.0
0.8330        -182.1452    -183.3294       1.1842   327.2
0.8331        -182.1438    -183.3313       1.1875   328.1
0.8332        -182.1428    -183.3332       1.1904   328.9
0.8333        -182.1410    -183.3350       1.1939   329.9
0.8334        -182.1407    -183.3367       1.1960   330.4
0.8335        -182.1415    -183.3383       1.1968   330.7
0.8336        -182.1399    -183.3398       1.1999   331.5
0.8337        -182.1409    -183.3412       1.2003   331.7
0.8338        -182.1399    -183.3425       1.2026   332.3
0.8339        -182.1396    -183.3437       1.2041   332.7
0.8340        -182.1405    -183.3447       1.2042   332.7
0.8341        -182.1428    -183.3456       1.2029   332.3
0.8342        -182.1412    -183.3464       1.2053   333.0
0.8343        -182.1390    -183.3471       1.2081   333.8
0.8344        -182.1366    -183.3476       1.2109   334.6
0.8345        -182.1381    -183.3479       1.2098   334.3
0.8346        -182.1401    -183.3481       1.2079   333.8
0.8347        -182.1417    -183.3481       1.2064   333.3
0.8348        -182.1417    -183.3480       1.2063   333.3
0.8349        -182.1413    -183.3478       1.2065   333.3
0.8350        -182.1415    -183.3474       1.2058   333.2
0.8351        -182.1424    -183.3468       1.2044   332.8
0.8352        -182.1455    -183.3461       1.2006   331.7
0.8353        -182.1428    -183.3452       1.2024   332.2
0.8354        -182.1412    -183.3441       1.2028   332.3
0.8355        -182.1405    -183.3428       1.2023   332.2
0.8356        -182.1376    -183.3413       1.2037   332.6
0.8357        -182.1368    -183.3397       1.2028   332.3
0.8358        -182.1350    -183.3378       1.2028   332.3
0.8359        -182.1349    -183.3357       1.2008   331.8
0.8360        -182.1349    -183.3335       1.1986   331.2
0.8361        -182.1357    -183.3310       1.1954   330.3
0.8362        -182.1338    -183.3284       1.1945   330.0
0.8363        -182.1342    -183.3255       1.1913   329.2
0.8364        -182.1340    -183.3225       1.1886   328.4
0.8365        -182.1336    -183.3193       1.1857   327.6
0.8366        -182.1349    -183.3159       1.1809   326.3
0.8367        -182.1339    -183.3122       1.1783   325.6
0.8368        -182.1333    -183.3084       1.1750   324.7
0.8369        -182.1352    -183.3044       1.1692   323.0
0.8370        -182.1352    -183.3002       1.1649   321.9
0.8371        -182.1354    -183.2957       1.1603   320.6
0.8372        -182.1351    -183.2911       1.1560   319.4
0.8373        -182.1335    -183.2863       1.1528   318.5
0.8374        -182.1341    -183.2813       1.1472   317.0
0.8375        -182.1313    -183.2762       1.1449   316.3
0.8376        -182.1278    -183.2709       1.1430   315.8
0.8377        -182.1275    -183.2654       1.1378   314.4
0.8378        -182.1272    -183.2597       1.1325   312.9
0.8379        -182.1304    -183.2539       1.1235   310.4
0.8380        -182.1299    -183.2479       1.1180   308.9
0.8381        -182.1276    -183.2417       1.1142   307.8
0.8382        -182.1284    -183.2355       1.1071   305.9
0.8383        -182.1285    -183.2290       1.1005   304.1
0.8384        -182.1298    -183.2225       1.0927   301.9
0.8385        -182.1286    -183.2158       1.0871   300.4
0.8386        -182.1283    -183.2089       1.0807   298.6
0.8387        -182.1308    -183.2020       1.0712   296.0
0.8388        -182.1325    -183.1950       1.0624   293.5
0.8389        -182.1347    -183.1878       1.0531   291.0
0.8390        -182.1374    -183.1806       1.0432   288.2
0.8391        -182.1382    -183.1733       1.0351   286.0
0.8392        -182.1399    -183.1660       1.0261   283.5
0.8393        -182.1419    -183.1587       1.0168   281.0
0.8394        -182.1429    -183.1514       1.0085   278.6
0.8395        -182.1441    -183.1441       1.0000   276.3
0.8396        -182.1442    -183.1368       0.9926   274.3
0.8397        -182.1448    -183.1295       0.9847   272.1
0.8398        -182.1435    -183.1222       0.9787   270.4
0.8399        -182.1426    -183.1150       0.9724   268.7
0.8400        -182.1429    -183.1077       0.9648   266.6
0.8401        -182.1424    -183.1006       0.9582   264.8
0.8402        -182.1406    -183.0935       0.9529   263.3
0.8403        -182.1414    -183.0865       0.9452   261.1
0.8404        -182.1423    -183.0796       0.9374   259.0
0.8405        -182.1420    -183.0728       0.9308   257.2
0.8406        -182.1434    -183.0661       0.9227   254.9
0.8407        -182.1424    -183.0595       0.9171   253.4
0.8408        -182.1442    -183.0530       0.9088   251.1
0.8409        -182.1444    -183.0466       0.9023   249.3
0.8410        -182.1426    -183.0404       0.8978   248.1
0.8411        -182.1416    -183.0344       0.8928   246.7
0.8412        -182.1401    -183.0285       0.8884   245.5
0.8413        -182.1392    -183.0227       0.8836   244.1
0.8414        -182.1401    -183.0172       0.8771   242.3
0.8415        -182.1396    -183.0119       0.8723   241.0
0.8416        -182.1374    -183.0068       0.8694   240.2
0.8417        -182.1357    -183.0020       0.8662   239.3
0.8418        -182.1338    -182.9972       0.8634   238.6
0.8419        -182.1339    -182.9928       0.8589   237.3
0.8420        -182.1343    -182.9885       0.8543   236.0
0.8421        -182.1350    -182.9845       0.8494   234.7
0.8422        -182.1353    -182.9807       0.8453   233.6
0.8423        -182.1352    -182.9772       0.8420   232.6
0.8424        -182.1364    -182.9739       0.8376   231.4
0.8425        -182.1372    -182.9709       0.8338   230.4
0.8426        -182.1359    -182.9682       0.8324   230.0
0.8427        -182.1337    -182.9658       0.8321   229.9
0.8428        -182.1327    -182.9637       0.8310   229.6
0.8429        -182.1343    -182.9618       0.8275   228.6
0.8430        -182.1341    -182.9602       0.8261   228.2
0.8431        -182.1342    -182.9590       0.8248   227.9
0.8432        -182.1318    -182.9580       0.8263   228.3
0.8433        -182.1335    -182.9573       0.8239   227.6
0.8434        -182.1301    -182.9569       0.8268   228.5
0.8435        -182.1312    -182.9568       0.8256   228.1
0.8436        -182.1299    -182.9569       0.8270   228.5
0.8437        -182.1308    -182.9573       0.8265   228.4
0.8438        -182.1285    -182.9580       0.8296   229.2
0.8439        -182.1291    -182.9591       0.8300   229.3
0.8440        -182.1278    -182.9604       0.8327   230.1
0.8441        -182.1252    -182.9621       0.8369   231.2
0.8442        -182.1250    -182.9641       0.8391   231.8
0.8443        -182.1234    -182.9663       0.8429   232.9
0.8444        -182.1234    -182.9687       0.8453   233.6
0.8445        -182.1216    -182.9714       0.8498   234.8
0.8446        -182.1192    -182.9744       0.8552   236.3
0.8447        -182.1172    -182.9776       0.8604   237.7
0.8448        -182.1140    -182.9810       0.8670   239.5
0.8449        -182.1128    -182.9847       0.8719   240.9
0.8450        -182.1096    -182.9886       0.8790   242.9
0.8451        -182.1096    -182.9928       0.8832   244.0
0.8452        -182.1088    -182.9973       0.8885   245.5
0.8453        -182.1078    -183.0019       0.8940   247.0
0.8454        -182.1070    -183.0067       0.8998   248.6
0.8455        -182.1087    -183.0118       0.9031   249.5
0.8456        -182.1071    -183.0170       0.9098   251.4
0.8457        -182.1086    -183.0224       0.9137   252.5
0.8458        -182.1072    -183.0280       0.9207   254.4
0.8459        -182.1085    -183.0337       0.9252   255.6
0.8460        -182.1083    -183.0396       0.9313   257.3
0.8461        -182.1050    -183.0456       0.9406   259.9
0.8462        -182.1035    -183.0518       0.9482   262.0
0.8463        -182.1048    -183.0580       0.9533   263.4
0.8464        -182.1038    -183.0644       0.9605   265.4
0.8465        -182.1059    -183.0708       0.9649   266.6
0.8466        -182.1039    -183.0773       0.9734   269.0
0.8467        -182.1035    -183.0839       0.9804   270.9
0.8468        -182.1020    -183.0906       0.9886   273.2
0.8469        -182.1048    -183.0973       0.9925   274.2
0.8470        -182.1044    -183.1040       0.9996   276.2
0.8471        -182.1056    -183.1108       1.0052   277.7
0.8472        -182.1043    -183.1176       1.0134   280.0
0.8473        -182.1039    -183.1244       1.0205   282.0
0.8474        -182.1012    -183.1312       1.0300   284.6
0.8475        -182.1026    -183.1380       1.0354   286.1
0.8476        -182.1041    -183.1448       1.0406   287.5
0.8477        -182.1072    -183.1514       1.0442   288.5
0.8478        -182.1061    -183.1580       1.0519   290.6
0.8479        -182.1084    -183.1646       1.0562   291.8
0.8480        -182.1119    -183.1710       1.0591   292.6
0.8481        -182.1086    -183.1774       1.0688   295.3
0.8482        -182.1073    -183.1838       1.0765   297.4
0.8483        -182.1080    -183.1901       1.0822   299.0
0.8484        -182.1084    -183.1963       1.0880   300.6
0.8485        -182.1111    -183.2025       1.0914   301.5
0.8486        -182.1133    -183.2085       1.0952   302.6
0.8487        -182.1124    -183.2144       1.1020   304.5
0.8488        -182.1112    -183.2202       1.1090   306.4
0.8489        -182.1124    -183.2258       1.1134   307.6
0.8490        -182.1109    -183.2313       1.1204   309.6
0.8491        -182.1135    -183.2367       1.1233   310.4
0.8492        -182.1143    -183.2420       1.1278   311.6
0.8493        -182.1183    -183.2471       1.1288   311.9
0.8494        -182.1193    -183.2520       1.1328   313.0
0.8495        -182.1200    -183.2568       1.1368   314.1
0.8496        -182.1222    -183.2614       1.1392   314.8
0.8497        -182.1203    -183.2659       1.1457   316.5
0.8498        -182.1203    -183.2703       1.1499   317.7
0.8499        -182.1215    -183.2745       1.1529   318.6
0.8500        -182.1189    -183.2785       1.1596   320.4
0.8501        -182.1186    -183.2823       1.1637   321.5
0.8502        -182.1184    -183.2860       1.1677   322.6
0.8503        -182.1219    -183.2896       1.1677   322.6
0.8504        -182.1183    -183.2930       1.1747   324.6
0.8505        -182.1158    -183.2962       1.1804   326.1
0.8506        -182.1152    -183.2992       1.1840   327.1
0.8507        -182.1128    -183.3021       1.1893   328.6
0.8508        -182.1122    -183.3048       1.1926   329.5
0.8509        -182.1125    -183.3074       1.1949   330.1
0.8510        -182.1128    -183.3098       1.1970   330.7
0.8511        -182.1110    -183.3120       1.2011   331.9
0.8512        -182.1127    -183.3141       1.2013   331.9
0.8513        -182.1123    -183.3159       1.2036   332.6
0.8514        -182.1109    -183.3176       1.2067   333.4
0.8515        -182.1110    -183.3191       1.2082   333.8
0.8516        -182.1116    -183.3205       1.2089   334.0
0.8517        -182.1105    -183.3217       1.2112   334.6
0.8518        -182.1107    -183.3227       1.2120   334.9
0.8519        -182.1108    -183.3236       1.2128   335.1
0.8520        -182.1094    -183.3244       1.2150   335.7
0.8521        -182.1125    -183.3251       1.2126   335.0
0.8522        -182.1128    -183.3256       1.2128   335.1
0.8523        -182.1132    -183.3260       1.2128   335.1
0.8524        -182.1110    -183.3263       1.2153   335.8
0.8525        -182.1090    -183.3264       1.2174   336.4
0.8526        -182.1078    -183.3263       1.2185   336.7
0.8527        -182.1088    -183.3262       1.2174   336.4
0.8528        -182.1083    -183.3259       1.2177   336.4
0.8529        -182.1100    -183.3255       1.2155   335.9
0.8530        -182.1050    -183.3250       1.2200   337.1
0.8531        -182.1063    -183.3244       1.2180   336.5
0.8532        -182.1039    -183.3236       1.2197   337.0
0.8533        -182.1033    -183.3227       1.2194   336.9
0.8534        -182.1019    -183.3217       1.2198   337.0
0.8535        -182.1008    -183.3206       1.2197   337.0
0.8536        -182.0986    -183.3193       1.2207   337.3
0.8537        -182.0988    -183.3180       1.2191   336.8
0.8538        -182.0966    -183.3165       1.2199   337.1
0.8539        -182.0986    -183.3149       1.2164   336.1
0.8540        -182.0967    -183.3132       1.2166   336.1
0.8541        -182.0975    -183.3114       1.2139   335.4
0.8542        -182.0967    -183.3095       1.2128   335.1
0.8543        -182.0963    -183.3075       1.2111   334.6
0.8544        -182.0941    -183.3054       1.2113   334.7
0.8545        -182.0912    -183.3032       1.2121   334.9
0.8546        -182.0906    -183.3010       1.2104   334.4
0.8547        -182.0917    -183.2987       1.2069   333.5
0.8548        -182.0948    -183.2963       1.2015   332.0
0.8549        -182.0981    -183.2939       1.1958   330.4
0.8550        -182.0993    -183.2915       1.1922   329.4
0.8551        -182.0979    -183.2889       1.1911   329.1
0.8552        -182.0966    -183.2864       1.1897   328.7
0.8553        -182.0952    -183.2838       1.1885   328.4
0.8554        -182.0931    -183.2811       1.1880   328.2
0.8555        -182.0915    -183.2783       1.1868   327.9
0.8556        -182.0924    -183.2755       1.1831   326.9
0.8557        -182.0886    -183.2727       1.1841   327.2
0.8558        -182.0870    -183.2698       1.1828   326.8
0.8559        -182.0868    -183.2669       1.1801   326.0
0.8560        -182.0903    -183.2639       1.1737   324.3
0.8561        -182.0887    -183.2610       1.1723   323.9
0.8562        -182.0866    -183.2580       1.1714   323.7
0.8563        -182.0865    -183.2550       1.1685   322.9
0.8564        -182.0858    -183.2519       1.1661   322.2
0.8565        -182.0831    -183.2488       1.1657   322.1
0.8566        -182.0823    -183.2457       1.1635   321.5
0.8567        -182.0853    -183.2427       1.1573   319.8
0.8568        -182.0868    -183.2396       1.1528   318.5
0.8569        -182.0877    -183.2365       1.1487   317.4
0.8570        -182.0876    -183.2333       1.1457   316.6
0.8571        -182.0905    -183.2302       1.1397   314.9
0.8572        -182.0894    -183.2271       1.1377   314.3
0.8573        -182.0871    -183.2240       1.1369   314.1
0.8574        -182.0865    -183.2208       1.1343   313.4
0.8575        -182.0887    -183.2177       1.1290   311.9
0.8576        -182.0903    -183.2146       1.1244   310.7
0.8577        -182.0899    -183.2116       1.1217   309.9
0.8578        -182.0895    -183.2085       1.1191   309.2
0.8579        -182.0929    -183.2055       1.1126   307.4
0.8580        -182.0900    -183.2025       1.1125   307.4
0.8581        -182.0882    -183.1995       1.1112   307.0
0.8582        -182.0870    -183.1965       1.1095   306.6
0.8583        -182.0896    -183.1935       1.1040   305.0
0.8584        -182.0873    -183.1906       1.1033   304.9
0.8585        -182.0858    -183.1878       1.1020   304.5
0.8586        -182.0823    -183.1849       1.1027   304.7
0.8587        -182.0807    -183.1821       1.1014   304.3
0.8588        -182.0782    -183.1794       1.1012   304.3
0.8589        -182.0791    -183.1767       1.0976   303.3
0.8590        -182.0807    -183.1742       1.0934   302.1
0.8591        -182.0803    -183.1716       1.0914   301.5
0.8592        -182.0796    -183.1691       1.0896   301.0
0.8593        -182.0823    -183.1667       1.0844   299.6
0.8594        -182.0809    -183.1644       1.0834   299.3
0.8595        -182.0776    -183.1620       1.0844   299.6
0.8596        -182.0787    -183.1598       1.0811   298.7
0.8597        -182.0800    -183.1576       1.0776   297.7
0.8598        -182.0807    -183.1555       1.0748   297.0
0.8599        -182.0806    -183.1534       1.0728   296.4
0.8600        -182.0811    -183.1514       1.0703   295.7
0.8601        -182.0776    -183.1495       1.0719   296.2
0.8602        -182.0773    -183.1477       1.0703   295.7
0.8603        -182.0747    -183.1460       1.0713   296.0
0.8604        -182.0707    -183.1444       1.0737   296.7
0.8605        -182.0709    -183.1428       1.0719   296.2
0.8606        -182.0711    -183.1414       1.0703   295.7
0.8607        -182.0727    -183.1401       1.0674   294.9
0.8608        -182.0700    -183.1388       1.0688   295.3
0.8609        -182.0721    -183.1377       1.0656   294.4
0.8610        -182.0734    -183.1366       1.0632   293.8
0.8611        -182.0729    -183.1357       1.0628   293.7
0.8612        -182.0704    -183.1348       1.0645   294.1
0.8613        -182.0735    -183.1341       1.0606   293.0
0.8614        -182.0736    -183.1334       1.0598   292.8
0.8615        -182.0788    -183.1329       1.0541   291.3
0.8616        -182.0754    -183.1325       1.0571   292.1
0.8617        -182.0735    -183.1322       1.0587   292.5
0.8618        -182.0732    -183.1320       1.0588   292.5
0.8619        -182.0748    -183.1319       1.0571   292.1
0.8620        -182.0751    -183.1319       1.0568   292.0
0.8621        -182.0758    -183.1321       1.0563   291.9
0.8622        -182.0749    -183.1324       1.0574   292.2
0.8623        -182.0740    -183.1328       1.0588   292.5
0.8624        -182.0747    -183.1333       1.0586   292.5
0.8625        -182.0758    -183.1339       1.0582   292.4
0.8626        -182.0763    -183.1347       1.0584   292.4
